FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43226737        1      0        1              0          0               0  10.239.30.157        10.9.0.10     24687        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f94a4600440  0x7f948e584170  0x7f948e5ce7b0        96641         96641         0      0
43227312        0      0        0              0          0               0  10.239.30.121     100.21.10.50      4302       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f940c7f3d90  0x7f948e584170  0x7f948e5845c0        18843         18672         0      0
43226146        0      0        0              0          0               0   10.239.30.24     216.58.214.4     61326        443      6     0    normal                   APP_GOOGLE(54)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a52b55a0  0x7f948e584170  0x7f948e5842e0       143411         24315         0      0
43226673        1      0        1              1          1               0  10.239.30.152      10.71.50.53     59153         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a415d760  0x7f948e584170  0x7f948e5ce080       100685        100648         0      0
43227382        1      0        1              1          1               0   10.239.30.71      10.71.50.53       123        123     17    46    normal                     APP_NTP(137)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f941420eeb0  0x7f948e584170  0x7f948e5ce080         7396          7358         0      0
43218530        0      0        0              0          0               0   10.239.30.22    52.97.200.162     52394        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a406e540  0x7f948e584170  0x7f948e5842e0      1049866           414         0      0
43226825        0      0        0              0          0               0  10.239.30.155    52.97.137.194     63045        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a42868b0  0x7f948e584170  0x7f948e5845c0        85353         84791         0      0
43225714        1      0        1              1          1               0  10.239.30.115    10.230.134.18     50955         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a457aa30  0x7f948e584170  0x7f948e5d9880       179180        179030         0      0
43225668        1      0        7              7          7               0  10.239.30.180     10.71.114.60       161      21370     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f9414006ce0  0x7f948e584170  0x7f948e5ce080       182864        182619         0      0
43226360        1      0        1              1          1               0  10.239.30.152      10.71.50.53     57941         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a45a0a10  0x7f948e584170  0x7f948e5ce080       125783        125727         0      0
43220714        0      0        0              0          0               0  10.239.31.178    52.114.76.234     61689        443      6     0    normal               APP_MS_TEAMS(3374)  APP_CLASS_INTERNET_INSTANT_MESSAGING(10)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a42cfb50  0x7f948e584170  0x7f948e5842e0       771789         11464         0      0
43226841        0      0        0              0          0               0  10.239.30.121    44.224.180.80      4283       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f94a42984b0  0x7f948e584170  0x7f948e5845c0        82669         82502         0      0
43223730        0      0        0              0          0               0   10.239.30.64    52.114.132.52     60619        443      6     0    normal               APP_MS_TEAMS(3374)  APP_CLASS_INTERNET_INSTANT_MESSAGING(10)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        2  local  0x7f941d8df4e0  0x7f948e584170  0x7f948e5845c0       402280        215259         0      0
43225945        1      0       14             14         14               0  10.239.30.179     10.71.114.60       161      26277     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f9416e07fc0  0x7f948e584170  0x7f948e5ce080       158421        157922         0      0
43226824        0      0        0              0          0               0  10.239.30.155    52.97.137.194     63044        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a42cab10  0x7f948e584170  0x7f948e5845c0        85354         84652         0      0
43227018        0      0        0              0          0               0   10.239.30.19     148.139.7.68     51343        443      6     0    normal            APP_SERVICE_NOW(3773)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94380378f0  0x7f948e584170  0x7f948e5845c0        54173         22369         0      0
43226909        1      0      132            122        122               0  10.239.30.152      10.23.54.13     53648       9990      6     0    normal                 APP_SPLUNK(2603)                         APP_CLASS_WEB(19)  transactional               Branch to Branch Direct    gateway  loadbalance                   Web  68745f57-        N/A    0x48002800000000L        1  local  0x7f94a456d670  0x7f948e584170  0x7f948e5ce7b0        69151           144         0      0
43224776        1      0        1              1          1               0   10.239.30.24        10.29.0.5       137      57605     17     0    normal                    APP_NBNS(128)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f94a4157960  0x7f948e584170  0x7f948e5ce7b0       288830        288823         0      0
